goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,blocks,xg,npxg,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_clean_sheets,gk_psxg,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_passed_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kicks_length_avg,match_id,date,season,competition_id,referee_id,home_team_id,away_team_id,home_goals,away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards
0.3217002467,0.1591763187,-0.0946474,-0.020392801,-1.1463862501,-0.1487462744,0.964851487,0.0865744935,0.6124749534,0.0424790072,0.0586248463,-808.7898131382,-191.9726837692,-57.1629592205,-59.4212345912,-18.9022638257,-18.1848814445,1.4813326611,3.0559653559,0.0569674377,-0.0924801772,0.2671265947,-1.637530105,0.8706590127,1.3349025303,-6.606235633,3.3945030908,2.0094341824,1.1179480377,1.9776127439,0.2989423092,1.0102791529,2.219996342,0.1886511043,0.4238238492,3.1243768273,3.3269105563,-0.5763552199,-64.7002642486,6.5218586014,-15.4778501177,-45.0127613854,-2.6859600599,-0.7999694846,-64.6798714475,9.0053259372,5.27646183,3.6618164722,-88.745206468,-129.0438454085,-220.7681268452,-1.865777396,0.484199195,-0.2814024939,3.2173777292,3.0592599635,-70.995645308,-4.6194404696,-0.113159054,-0.4884505012,-0.0558966109,0.3292945642,-0.4377790102,0.1699597404,0.3697127637,0.2511598881,-0.2328187327,-0.1361447163,0.0639541292,0.4587908746,-0.0166175725,0.1139959058,0.7607178305,0.4758049138,0.2861877299,0.0322771839,0.1663262356,0.2013082902,0.2025831034,-0.0012748132,0.0,0.0,6.2326480891,3.7169843391,-0.3618989943,10.7922360273,0.3365200287,0.0,m-00307,2018-03-31,2017-2018,x-00005,r-00007,t-00069,t-00057,3,0,13,9,5,0,5,9,9,16,0,3,0,0
-0.9411955029,-0.5849807707,0.1174069374,0.1852329722,-0.1229020159,-1.9069383833,1.138667057,-0.014490273,8.8874033136,-0.2971385259,-0.4512838024,-3109.1909398271,-317.2136131981,-62.9841203149,-64.3504054384,-105.269608008,-108.6882908285,-10.6017795717,0.3145050906,-0.3512881871,-0.4349409053,-1.9690719695,-15.7246837301,-4.544906458,0.2265334553,-19.4373029386,5.2533423761,0.6068592223,6.0290004626,-0.5647646898,-0.2108933966,3.0084897173,6.3012645531,3.0897002855,5.7977030281,6.4706065466,21.2789094175,0.5413661146,-116.0420955774,31.4769817476,50.7452880294,-122.5136316548,-47.148244706,-3.7972046434,-116.2273285496,4.192434992,4.0328738328,0.2105272879,-99.1690923576,-623.1376879523,-346.3636565701,-4.1995758892,-4.3189296652,0.1698082804,4.6693440916,0.080003945,-184.6605445283,-16.9700439464,-2.8289105446,-5.9040927927,0.633052917,0.5307574316,0.5778776592,1.1832345444,0.1502596959,-1.2079190859,-0.9637451392,0.0327300506,-0.5744728658,0.1968537703,0.1007150982,0.0,3.1619211609,0.744568408,2.4919092899,-0.1846709733,0.6148939533,-0.0083330316,0.0021822698,-0.0105153014,0.0,0.0,12.5406239507,-0.8349707434,-1.2560072573,21.1496494261,3.6985655425,0.0,m-00308,2018-03-31,2017-2018,x-00005,r-00015,t-00022,t-00033,1,2,6,16,3,6,4,6,6,8,2,2,0,0
0.1588935844,0.1942496462,-0.1121934162,0.0161806954,0.0653781296,-0.0512883387,-1.1257613474,-0.0004834603,-0.7503454449,0.2771461485,0.2642015921,-538.3461727192,324.7771175853,-22.6946653572,-29.5425409565,-22.4405483215,-30.4686681811,2.8135962219,12.1343068703,0.2425262607,0.0983533821,0.4609668669,-4.8283342681,1.2765831278,0.0117808888,-6.0851052661,-7.2534558999,-4.9441545983,-3.3677430633,-2.1498136179,-1.7358992187,-2.2852645152,-6.3887900561,0.1149552633,-0.8653007082,-0.3771180452,4.3065079928,0.2450612697,-61.1134158772,21.9314219525,15.8525249519,-37.1585959698,-42.4891159847,1.1554094909,-61.1295965727,-0.8855825939,0.2249826104,-1.1125554232,-44.4569612624,-445.4800165057,-162.1007757198,-6.8347268172,-6.2979813226,-0.2184147204,-2.4950608318,-2.5218157311,-51.003526235,-8.6600891555,0.6267159192,0.8522134717,0.1529587022,0.1127607029,0.0458608559,-0.5686513304,0.0315735169,0.319357264,0.1440193816,0.1061811783,-0.082638758,0.2529015745,-0.1011061124,0.0,1.4257347194,0.1013671334,1.4816897811,0.3821357305,0.3937933575,0.0302693551,0.0499133403,-0.0196439852,0.0,0.0,14.0332819646,9.8066647927,1.6942808967,27.3793889421,7.7477158378,0.0,m-00309,2018-03-31,2017-2018,x-00005,r-00011,t-00040,t-00028,1,0,18,4,3,0,3,3,9,10,1,4,0,0
0.0367834439,0.2754152618,0.0484427423,0.0574249824,0.770575912,0.2809137125,-0.508462978,-0.0089639799,1.1350710037,-0.0190802764,-0.0639401541,-209.2314784804,-33.5279891141,-23.1957732297,-26.4256829201,-4.2930446,-9.4165963866,2.5481131469,0.3949106834,0.0785097101,-0.090024051,1.2425954251,-3.0406150753,0.9458437082,0.4847955339,1.0123134337,-0.6902159543,-0.5473810838,0.5734482153,-1.273604549,0.0099403794,-0.2731564837,0.5980299495,1.9092077357,-0.774136732,-0.3584571329,1.7306896974,-0.383709903,-42.4889730499,-0.0986189682,-3.5983609935,-42.9680004561,4.7578244509,1.5715995642,-42.5463980323,-5.3049730196,-3.1484698284,-2.0480504689,-16.6833919155,-137.5427804876,-48.304330952,0.6981530079,0.6645951922,-0.0953593294,-3.1647839703,-1.06651433,-27.2430214871,3.466339459,1.2232685647,2.6333780802,-0.120744673,-0.4609932985,-0.2890637395,-0.5906229511,0.0513151465,-0.0143019212,0.260584307,-0.2151989579,-0.1483634618,0.0817900384,0.0068861531,0.0,-0.151,-0.0915,0.021,-0.1065,-0.053,0.0525,-0.042,0.0945,0.0,0.0,-1.2795,-6.2985,-1.337,3.1346,0.3,0.0,m-00310,2018-03-31,2017-2018,x-00005,r-00003,t-00012,t-00032,0,2,15,6,3,4,6,1,11,13,2,4,0,1
1.0470732494,0.6644224685,-0.0388511449,-0.0286857576,4.4296351293,2.2359480658,0.3137215965,-0.1041284073,-1.9863563794,0.6929014307,0.7158500368,1402.3032695142,307.5814391316,53.5893202618,52.4474247107,43.0174781363,37.6152490598,0.9269167082,-6.6215269561,0.3299681158,0.4457670928,3.1300198373,12.9636049595,4.5449424991,0.6147088781,11.8313122317,-1.5179119127,-0.9216560182,0.6351172923,-1.6959377374,-0.4570914675,-1.9029981534,-1.8977683971,-0.6347569266,-1.3515994528,4.3066036195,-1.60501294,-0.3964870111,108.4052087558,-9.6474738964,3.6912832122,53.3162826598,51.1611337688,10.2805424919,108.4338945134,2.9576419277,3.0218529371,-0.0642110094,98.9557608138,481.7884815483,368.2002790964,9.0608075878,4.1990055892,2.2922569203,-2.6642719488,-2.2228498764,108.2510255641,10.2293038134,9.6112397444,7.9149819875,0.1266625255,0.2163611793,0.6049122249,0.9234213677,-0.1750995406,1.4933019215,1.2984295505,-0.1792264449,0.1801658835,0.1630463289,0.0290726165,0.0018139871,-1.1355,-0.7725,-0.244,0.187,-0.624,-0.1295,-0.119,-0.0105,0.0,0.0,-6.8105,-4.1955,-0.295,-4.72545,-2.4575,0.0,m-00311,2018-03-31,2017-2018,x-00005,r-00018,t-00036,t-00062,2,0,11,3,5,2,3,3,5,13,0,0,0,0
-0.921087606,-0.7394205645,0.1123506135,0.2390694846,-6.2137091068,-3.1418765068,-0.6822196567,0.049618475,2.2648109704,-0.4716517639,-0.6620704352,-4451.7326489608,-792.4250359847,-158.6948135293,-159.4396084157,-131.6603369322,-129.8547146562,-6.1577523816,16.2079163635,-0.5772992275,-0.5418344875,-5.8913677201,-15.5124679188,-8.1003940813,-0.0462786179,-28.2566416201,0.8014369149,2.035918784,1.1201981207,-0.7683063102,0.4495451044,-1.1122427879,-1.0353318805,3.2174517842,-0.9526408138,2.2726352038,12.5176729729,0.5556899573,-275.2357616664,11.3217945464,-16.5354034216,-164.1804969796,-95.6917328429,-11.5774039282,-275.474831151,-6.6385379274,-5.3920466101,-1.1944737058,-241.0075266713,-1323.2513836191,-803.9492920262,-18.351564707,-10.6195391147,-4.6253204098,2.0986576952,-3.2443896148,-313.3402149062,-38.9836519297,-12.7461877572,-11.919574926,0.3041547172,-0.7295688281,-0.5127080188,-0.0062734133,0.1177827118,-2.0808585762,-2.1439420338,-0.0009239005,-0.0288691123,0.1521790763,-0.0948417212,0.0355391153,1.7077402704,0.3023790096,1.5485806085,-0.2496248807,0.568171092,0.024243801,0.1711612903,-0.1573045861,0.0103870968,0.0,11.7871263151,-3.5375509138,-0.3711104996,13.7568810235,2.3956790964,0.0,m-00312,2018-03-31,2017-2018,x-00005,r-00016,t-00025,t-00035,1,3,6,18,2,4,2,11,10,8,0,0,0,0
1.9247012647,2.0221281431,0.0151910056,0.1895558641,8.7503882234,5.0487902246,0.2450606007,-0.0683362816,0.4919312255,1.8159731594,1.6635569127,4331.1376367036,968.5346355192,151.223729111,162.3174897968,129.2273450236,130.6005655516,5.8726605204,-4.739295733,1.5248092093,1.4062219002,6.8758808533,21.8715124604,8.7859525879,1.1215507779,33.7899391635,1.7472290226,2.564140421,-0.0494272149,-0.2887145122,2.0853707498,0.256525125,2.1906681945,-1.3369805255,1.828911751,-1.0153241985,-16.7982191411,0.0899389537,306.3759574493,-17.6945471574,18.7348747719,149.1366551417,138.4661520773,20.5247498242,306.1864015852,8.2845496808,5.9585552068,2.3145564378,262.5525410112,1324.3621007171,717.866519254,15.7065354241,12.1604424544,3.5103657169,5.5026150452,1.5799931052,322.0891796579,41.9613987599,15.9512250328,13.3465696985,0.1244778371,1.3525940101,0.8598793403,0.7540672887,-0.4863631419,4.0123617717,2.9324828176,0.3137911767,0.3615851553,0.2283686781,0.1722438026,0.0038901414,-2.2904599862,-0.2510848925,-2.2806149155,-0.0268517782,-0.3268010408,0.1109983179,0.0016656448,0.1093326731,0.0,0.0,-13.1803028501,-2.1351289788,3.1931653254,-9.3847038559,-2.2799646547,0.0,m-00313,2018-04-01,2017-2018,x-00005,r-00004,t-00002,t-00060,3,0,24,8,11,2,6,5,9,13,1,2,0,0
0.0611556501,-0.1784439124,-0.0402405266,-0.1533945396,2.8292464798,1.3872082024,-0.0750176022,0.1057637414,-0.1227838951,-0.1668709165,-0.0441552848,-1968.9557955544,-909.3672408314,13.5485026874,7.5795817533,-62.4327319105,-70.2663336055,-19.8108233207,-29.0002072361,-0.0849740095,-0.0233034244,2.21061467,-12.9279355385,-0.4058260202,0.8478651695,-14.8134161186,-0.2308911221,-0.173835023,0.0356084862,0.3507046107,-0.617204219,-1.2109569315,1.1135387602,0.9263207809,-1.049104676,0.2476229582,-1.5111321038,0.8022786354,-80.501115213,1.0388028182,-3.955277192,-63.4916934711,-11.6279405372,-6.0371601681,-80.3477206733,0.8870786102,4.0795443425,-3.1768240678,18.0975371614,245.8693310552,166.9789877625,5.6741306234,-1.0959484592,1.3470361056,1.0553840624,-2.5072456995,-48.9558385641,-8.8669962406,4.4869563034,4.1048508066,-0.6714777277,0.6485330229,0.402202617,0.0264888584,-0.0236412738,-0.2989109322,-0.1061960573,-0.2659291698,-0.0333458836,-0.0321319879,0.1386921664,0.0,-0.069237931,0.1525051724,-0.1782551724,-0.1691810345,-0.0268568966,0.0449913793,0.0562413793,0.0,-0.01125,0.0,1.6221241379,-2.8865327586,1.0028810345,-4.4269784483,1.1834172414,0.0,m-00314,2018-04-01,2017-2018,x-00005,r-00001,t-00018,t-00064,1,3,14,12,4,7,5,5,4,11,0,1,0,0
-1.0365395066,-0.7347114836,0.0884255303,0.2138518288,-6.3230521418,-2.3258097024,-0.0042057811,0.0517492898,3.3425162674,-0.7324980517,-0.9091678183,-3367.6764159294,-694.3405370676,-73.5541529885,-77.8360591224,-117.8964396052,-128.0849735464,-9.2616667505,3.888974551,-0.6823283906,-0.7079057472,-5.7494476493,-19.5660549815,-8.1826932791,-0.4464274887,-27.1752271021,-0.5539085217,-1.3458330317,-0.0299185856,-0.9600050764,0.4360151403,0.3049267545,1.2153314036,3.3293480737,0.0131681937,2.4006211343,16.8586077085,0.9999885111,-179.5827707774,22.7267615016,19.6943234528,-128.072291163,-74.4188718993,-11.2286369009,-179.7966226061,-5.6703418103,-2.2896138606,-3.3299281975,-168.3193978628,-1031.1477337821,-532.2091175504,-12.6885207001,-10.8298008055,-2.1635831253,2.2167801422,-4.7790270037,-214.0098420599,-30.0631501137,-12.0820724372,-9.2655282995,-0.7705039413,-0.9765058786,-0.9926956095,0.136934313,-0.2137730213,-1.7285704735,-1.105081031,-0.0545177824,-0.4903087897,-0.0499747341,-0.1089022645,0.0802141283,1.6401988496,0.4274570257,1.2123626201,-0.0888956043,0.4304347931,-0.0570051352,-0.067228089,0.0003792038,0.00984375,0.0,12.2771952411,0.4266054009,-1.1364911674,16.938687273,4.3635080781,0.0,m-00315,2018-04-07,2017-2018,x-00005,r-00014,t-00025,t-00033,0,0,6,10,1,3,3,2,12,7,0,0,0,0
0.4933720981,0.3342894219,0.1110801134,0.2287348214,1.4806646035,-0.0679414878,-0.7973401728,0.0375831836,-1.9256033097,0.5510425421,0.3701539074,-58.152465726,-36.630240002,-23.9095479799,-31.6103418039,-0.6591106907,-11.5913307169,5.7361264102,3.3643582123,0.2929732971,0.1037443824,1.3686024932,-4.6049855196,0.6908803157,-0.1301004358,-1.7770805164,-7.6014561262,-6.3269429203,-2.2864856518,-4.221799995,-1.0931704795,-3.9122113393,-5.913031493,0.7399352012,-2.6655385109,-1.2621287069,-0.3802280183,-0.4107947141,-54.6221456152,3.1704504904,-4.0557523352,-32.1826075909,-20.5614556152,4.0607012126,-54.8508804366,-0.2715288192,0.396243745,-0.6677725642,-32.5062134873,-219.3572772963,-90.7287879495,-4.7322643923,-5.4338418338,-0.4486113475,-4.0977086687,-3.9226646795,-18.6577441934,-1.1828885766,2.950992722,2.7144405626,0.3295801821,0.1248102406,0.0125139887,-0.1378508182,-0.0925014338,0.8765442308,0.7112952839,-0.0331342147,-0.0281633056,0.1243785995,0.1021678676,0.0,0.0849475806,0.1638518145,0.0686320565,-0.1100282258,-0.0782903226,-0.0160887097,-0.0521754032,0.0360866935,0.0,0.0,-2.7572379032,-6.036359879,0.1425131048,-0.7407339718,-0.0286219758,0.0,m-00316,2018-04-07,2017-2018,x-00005,r-00002,t-00012,t-00028,1,1,13,14,4,5,5,3,13,7,1,0,1,0
0.2862415465,0.1407066248,0.0782111118,0.0196758713,1.3069391414,0.5607805455,0.7528031839,0.1457618795,-1.3117505034,0.2732088884,0.2578265062,1207.9472416225,-16.1914249414,41.2713577578,45.6090014274,31.1833119704,36.5855327941,5.7403737703,-0.7118226295,-0.0109683329,0.2352212386,0.4716877291,8.1583286724,1.6261083147,0.1775383839,6.7927849796,-1.536392151,-1.3133743547,-0.6752391401,-0.6673300379,-0.193822973,0.0612286657,-2.064711657,-1.3198125785,0.0080620751,-3.2042370268,-14.572807471,0.1143945499,75.963971502,-24.2309435321,-28.6781935176,60.6292263896,44.5097102813,5.1253285439,75.9442956307,2.4867565437,1.7309416417,0.7132499776,54.0181392041,479.0184306392,189.2213568699,4.4141108954,2.628502902,-0.1316846333,0.8133918572,-0.6635755799,92.9863149368,8.5319174101,2.8442388382,2.6019335557,-0.0878079275,0.2710574132,0.1902528223,0.0980778918,-0.2292749173,0.8520654825,0.6286473131,0.0923109744,0.2120910684,-0.2572250352,0.1762411618,0.0,-2.5077885802,-0.8392155773,-1.6791589253,-0.0185166917,-1.0239488398,-0.0559846566,0.0154310172,-0.0714156739,0.0,0.0,-8.6229356238,-3.2258400012,-0.1611362317,-21.0809713843,-4.9343558425,0.0,m-00317,2018-04-07,2017-2018,x-00005,r-00019,t-00032,t-00040,1,2,8,8,1,4,7,5,7,14,1,3,0,0
1.1673906914,1.6455666251,0.086011628,0.1558547431,5.6619455003,2.7566062383,-0.207700712,-1.69755e-05,-1.1793528769,0.6747290795,0.5487623861,4390.9225042221,862.5298275481,176.3432833888,183.3367533612,117.3883434735,123.2623376509,4.7713957241,-5.4502390594,0.6712016525,0.5100680043,5.8255996511,24.6489233404,6.8939650813,0.2087280847,35.8624572164,-0.2288940495,0.8349144841,-2.8442806432,1.0879833078,1.5274032859,0.8527514976,-0.7446533072,-2.9212035059,1.741850629,-3.2948457677,-14.8076129126,-0.2928018679,293.2031361845,-22.2102616875,-23.7177209073,199.9723794195,119.5540811621,14.6822309305,293.0472814413,6.1664719166,5.5128516973,0.5454236189,263.7817386484,1247.4918545414,758.5623825577,15.2150077356,11.8314812412,5.61147415,2.5038161619,1.747667214,301.0206667643,41.4997501165,11.7350047347,9.2167659666,0.6549460571,0.6439510704,0.5948328198,0.465134725,0.1593740957,3.8914662259,3.5963242374,0.0282439403,0.1704449191,-0.185167659,0.1825479753,0.0990728127,-1.2605223568,-0.3680687346,-1.0456642184,0.0938729125,-0.277905866,0.0450767928,-0.0103870968,0.0554638895,0.0,0.0,-9.2268596038,1.607577129,-0.9520778884,-9.8935385923,-3.477844088,0.0,m-00318,2018-04-07,2017-2018,x-00005,r-00011,t-00035,t-00036,2,3,20,5,6,4,8,4,17,9,6,3,0,0
0.2962893153,0.3776979889,-0.0435047889,-0.0435047889,2.0896923283,0.7540798608,0.2100480816,-0.106389153,-0.81393287,0.3304158804,0.3652197116,-470.4181600369,200.7731250208,-16.4811020609,-12.1597895777,-11.6857780906,-6.8316563979,-3.1191281431,5.4936315316,0.1597761187,0.2047737292,2.4319703763,5.1847975941,3.1431455406,1.7117551039,6.2120153796,-0.4460623644,-0.919960245,0.3127658092,-0.2627144007,-0.4961137729,-0.8689437755,1.4083451153,-0.0101758933,-0.8037569768,0.9336481393,-3.1119609586,-0.2686662029,-7.958548849,-10.670943056,-2.6721770284,-28.0544398279,21.9780313683,5.7898535282,-7.9150440602,-0.3839869752,-0.1536453076,-0.232379983,8.6683667142,-100.2444293782,-50.334378007,-1.2288166331,-0.7356096904,0.128884152,0.4857745717,-0.3106264841,-31.6706504729,8.5688594689,4.1963967942,3.8120236667,0.4133546412,-0.2899260482,-0.0015987132,0.3396490029,-0.0771057552,0.7827872259,0.8298694789,0.0831251542,0.0163663609,-0.1467040664,0.0134416507,-0.0133113524,0.360672127,0.4453772681,-0.0582434476,-0.1732116935,0.145578629,-0.1278487903,-0.1178991935,-0.0099495968,0.0,0.0,3.7684939516,0.3956038306,-1.913858871,4.8029350302,-0.8646050907,0.0,m-00319,2018-04-07,2017-2018,x-00005,r-00017,t-00068,t-00062,1,1,15,7,3,1,5,1,15,5,3,2,0,0
-1.2464452149,-0.7090327703,-0.0709014108,0.0107280356,-3.4922808677,-2.1801114111,0.2388205805,0.1063156947,2.0334633632,-0.7783049429,-0.7977998659,-4285.886290053,-1072.9449799742,-68.4710247626,-69.4278667315,-130.8433905583,-127.3603818614,-21.9138484979,-14.8380710944,-0.6576673857,-0.5052490554,-2.9216483291,-20.5176573708,-3.3538234556,-0.5332195687,-25.7355528987,2.173756645,1.2583941708,2.3663551162,0.8826236589,-1.0752221301,0.5198709646,2.0161029369,1.4535248383,0.5799385249,3.2255308732,10.5198208701,0.1987119958,-197.7651951229,7.152976859,-27.5170706481,-103.6716205674,-65.194671511,-10.9201511419,-197.7759231585,-4.3876039821,-1.2841241874,-3.0891495297,-116.4871256369,-728.3915197406,-444.0181892247,-6.941940788,-3.5378615651,-1.6261116827,0.474395585,0.0930493754,-226.7001909294,-27.4559001221,-8.9985937644,-8.3640065904,-0.4407179803,-0.3387186511,-0.3746880337,0.1431680139,0.3763694772,-2.1676548918,-1.8099733381,-0.153297781,-0.1675926688,-0.1222734128,0.006979278,0.078503031,2.5380668103,0.766609375,1.8643081897,-0.2354655172,0.5870554957,0.1194827586,0.1301034483,0.0,-0.0106206897,0.0,14.3843965517,-1.9197483836,-2.2910743534,9.852742403,1.9416654095,0.0,m-00320,2018-04-07,2017-2018,x-00005,r-00006,t-00060,t-00064,1,2,10,15,4,4,6,3,19,8,4,3,0,0
0.1947797173,0.1715705682,0.0973053609,0.1502942442,3.5724850303,0.2439957382,0.4608405411,0.1195975449,0.8886351637,0.1385080098,0.0280031505,1167.5617978051,194.1575261613,71.9294813713,84.6955460679,32.2189375562,43.7940246179,0.1722295795,-6.1993723011,0.226444694,0.2896937724,3.5593499432,9.296179044,4.2571961127,0.0889569516,17.5414864814,7.2160132713,4.4495095574,1.7457060347,4.5190437487,0.9512634878,1.7800944375,4.1676023729,-0.9406813363,1.8293165,5.7526676746,1.8499477992,0.031493126,168.3666490681,-10.9096134519,27.7438147625,91.6389131261,54.1098686864,9.1223319124,168.2163548239,11.2265732696,6.7189374486,4.5076358209,147.1750373585,674.9651569423,330.2575916795,9.3064544994,6.6545090765,2.0713800552,1.920914157,4.247259436,118.3184251823,17.1540150549,7.1316864566,3.9600696196,0.4347923337,1.0053829865,0.3777689652,0.8267728393,0.5268997124,0.5480866417,0.428207219,0.1169534924,0.1034310852,-0.3392164386,0.2387112836,0.0,-1.7617820973,-0.017069323,-1.6844159618,-0.0042588432,-0.2847529864,0.0548782529,0.1239671026,-0.0581833026,-0.0109055472,0.0,-15.4371539607,-11.7787170272,-4.6576020982,-30.942601563,-7.8845424129,0.0,m-00321,2018-04-07,2017-2018,x-00005,r-00016,t-00067,t-00014,1,2,14,7,5,4,11,1,18,12,2,2,0,0
0.3259698692,0.4870379257,-0.2087492599,-0.2913636835,-1.6736060067,0.6931570418,-0.5993052889,0.0107312793,-6.5064890694,-0.4937630957,-0.2606721489,308.5159414987,-182.1559681556,-29.2897766527,-28.3587038528,24.0832336309,21.1135100819,2.8838721051,-4.2210622009,-0.2063449438,-0.2114867871,-0.8679855616,1.4866836855,-0.0737641503,-0.472573732,4.8555646572,-5.9927470071,-4.4713164368,-5.5869149463,-0.5075747838,0.1017427231,-2.1973340561,-7.9783811366,-1.7319432967,-4.7745457728,-8.7594565718,-11.1667541599,0.041132287,-58.6360269389,-12.3236513779,-19.0694898312,-30.195965036,-11.0434578474,-4.5997279114,-58.3446632554,-6.82885008,-5.7212595285,-1.1398892745,-44.7017537332,-163.6255380796,-76.6458722568,-6.289785794,-4.597533377,-1.7463559704,-2.9316155284,-3.422891945,-11.8870694008,1.6601828128,-1.9481496366,0.8024661698,-0.4124465285,-0.8616239953,-1.0506720084,-0.311386421,-0.1144868531,0.6155517993,0.6723909445,0.0578074692,0.1657184519,-0.1443082197,-0.140673168,0.0046163214,-0.3316406731,0.0209349458,-0.5351297098,-0.1443184423,0.2406459073,0.0991825962,0.0209013462,0.07828125,0.0,0.0,-5.7114195227,1.7954902063,1.5986065017,-11.0135251159,-0.6623949003,0.0,m-00322,2018-04-07,2017-2018,x-00005,r-00007,t-00009,t-00022,2,2,20,13,5,6,11,3,8,9,2,2,0,0
-0.5565159744,-0.3159352784,0.0594049653,0.0407804821,6.2767076848,1.4313833254,-1.5595802424,0.0359466366,-6.2649023009,0.2988090485,0.2661846628,2199.9425945752,428.7289598939,56.8182556761,55.671626179,59.9802894389,53.0376945922,8.8871745624,-9.3098088813,0.3538810619,0.536380531,5.9752368673,11.6278407546,4.2757493392,0.9018890633,13.8130425212,-4.331254709,-2.9328276915,-3.8274237672,-1.0014538237,0.497622882,-3.1302707504,-3.4283456082,-2.3384640911,-3.9264382098,-6.735281962,-16.6787451897,0.726564499,85.1442391081,-7.3813973708,12.8682161639,16.2644946818,55.1390382185,7.5677468091,85.103458626,-0.8672540141,0.0257461956,-0.7546676983,127.5451647379,712.6416434771,575.4757817251,14.4387049358,2.9580880997,2.6643507802,-2.4134826412,-4.9303247988,137.6669663976,14.2578689091,14.4239170241,12.715667017,0.5939505534,0.5390530988,0.7004009823,-0.134132944,0.0089783166,-0.2862483962,0.3839218572,-0.083594451,-0.2927489088,-0.1177557204,-0.0627396727,-0.1133315005,-1.9180451191,-0.6113269976,-1.2935704922,0.0956214588,-0.507930908,-0.0760496355,-0.0701433855,-0.00590625,0.0,0.0,-8.6886789238,6.0920560771,3.1332587442,-10.483109157,-0.1375769123,0.0,m-00323,2018-04-08,2017-2018,x-00005,r-00008,t-00018,t-00069,1,1,23,5,6,2,10,6,7,11,0,1,0,0
1.9841930314,1.7813972536,0.2703615509,0.4840211626,6.8370514264,3.957237732,0.2585050236,0.0,0.5150595651,1.5750771999,1.1816755221,3070.175656935,842.044363495,89.297218739,98.0726860629,94.5359383684,97.5586390254,5.9383631049,-7.949607823,1.2808520493,1.1413209853,5.3158170147,15.3505236302,9.1763148695,0.3427507874,20.1076372225,4.4716192546,3.052562378,0.5734866511,1.7186916611,2.1794409424,1.1868906061,6.0002869647,-0.1964556148,0.7115151799,1.512946446,-5.9781848195,-0.2426445591,217.5820063173,9.4826932351,37.6476707254,69.919815414,110.3740780574,17.1903222075,217.0979851547,5.4966086296,3.3863119315,2.1081381286,177.7901511035,871.2730936136,412.0906390464,10.9769796628,10.2559368007,1.4972794072,7.0518204565,3.7979415872,214.0856967927,27.8814755775,13.6575964089,11.062432462,-0.3202562362,0.9736917268,0.5849347646,1.3405880768,0.0162056148,3.6600979829,2.4692787352,0.2824691339,0.1999066538,0.3000891256,0.3956120354,0.012742299,0.4908920881,-0.2004838153,0.5749495246,0.2106190621,-0.0326421786,0.1683860987,0.0622130224,0.1061730763,0.0,0.0,-0.7574541571,11.3385530377,3.8082333819,2.7507012824,0.2005845483,0.0,m-00324,2018-04-08,2017-2018,x-00005,r-00001,t-00002,t-00057,3,2,13,15,7,8,8,6,11,7,2,1,1,1
